"transaction_id","client_id","produit_id","quantite","date_achat","paiement_valide","temps_livraison_jours","nom","saison","local","prix_unitaire","montant_total","age","region","prefere_produit_local"
1041,1806,3,3,2023-03-03,TRUE,4,"Raspberry","Unknown",FALSE,10.26,30.78,75,"Rural",TRUE
1042,1043,4,3,2023-08-29,TRUE,4,"Watermelon","Unknown",TRUE,12.08,36.24,66,"Unknown",TRUE
1043,880,6,2,2023-11-29,TRUE,1,"Walnut","Summer",TRUE,-3.25,-6.5,65,"Urban - Medium Density",TRUE
1044,173,11,10,2023-03-09,TRUE,4,"Strawberry","Summer",TRUE,5.35,53.5,57,"Urban - High Density",FALSE
1045,505,22,7,2023-10-12,TRUE,7,"Green Bean","All Seasons",FALSE,-4.21,-29.47,29,"Urban - Medium Density",TRUE
1046,568,50,7,2023-02-03,TRUE,5,"Sweet Potato","Unknown",FALSE,1.01,7.07,31,"Urban - Medium Density",TRUE
1047,1482,43,5,2023-10-19,TRUE,5,"Pear","Unknown",TRUE,4.62,23.1,53,"Urban - Medium Density",NA
1048,777,25,1,2023-09-28,TRUE,3,"Broccoli","All Seasons",TRUE,3.11,3.11,27,"",FALSE
1049,151,27,-3,2023-09-18,TRUE,5,"Peach","Winter",TRUE,13.88,-41.64,41,"Urban - Medium Density",NA
1050,250,1,5,2023-06-18,TRUE,-2,"Strawberry","Unknown",TRUE,4.42,22.1,66,"Urban - High Density",NA
1051,1297,1,2,2023-07-07,TRUE,2,"Strawberry","Unknown",TRUE,4.42,8.84,41,"Urban - High Density",FALSE
1052,353,5,4,2023-03-13,TRUE,7,"Apricot","Summer",FALSE,10.18,40.72,63,"Urban - High Density",TRUE
1053,1041,31,7,2023-08-06,TRUE,4,"Chestnut","All Seasons",NA,0.13,0.91,61,"Rural",FALSE
1054,1085,19,0,2023-03-12,TRUE,-2,"Banana","Winter",TRUE,-0.17,0,38,"Urban - High Density",TRUE
1055,983,28,0,2023-11-24,TRUE,4,"Raspberry","Unknown",TRUE,14.97,0,40,"Rural",TRUE
1056,324,2,9,2023-05-07,TRUE,6,"Grape","Unknown",TRUE,10.56,95.04,21,"",TRUE
1057,279,50,1,2023-12-04,TRUE,4,"Sweet Potato","Unknown",FALSE,1.01,1.01,51,"Urban - Medium Density",TRUE
1058,1922,13,2,2023-02-17,NA,7,"Cucumber","All Seasons",NA,8.17,16.34,68,"Urban - High Density",FALSE
1059,1185,29,1,2023-08-27,TRUE,7,"Orange","Summer",FALSE,9.07,9.07,29,"Urban - High Density",TRUE
1060,885,42,-3,2023-06-07,TRUE,5,"Pomegranate","Winter",TRUE,10.95,-32.85,46,"",FALSE
1061,144,48,9,2023-12-02,TRUE,4,"Blueberry","Winter",TRUE,0.78,7.02,72,"Rural",FALSE
1062,1462,28,5,2023-11-21,TRUE,2,"Raspberry","Unknown",TRUE,14.97,74.85,48,"Urban - High Density",TRUE
1063,824,22,9,2023-05-20,TRUE,50,"Green Bean","All Seasons",FALSE,-4.21,-37.89,75,"Urban - High Density",TRUE
1064,1633,10,7,2023-10-10,TRUE,1,"Blueberry","Summer",FALSE,4.44,31.08,47,"Urban - High Density",FALSE
1065,469,2,7,2023-12-18,TRUE,-2,"Grape","Unknown",TRUE,10.56,73.92,57,"Urban - High Density",TRUE
1066,600,15,2,2023-08-21,TRUE,4,"Cabbage","All Seasons",FALSE,3.34,6.68,69,"Urban - Medium Density",FALSE
1067,1703,31,9,2023-10-26,TRUE,7,"Chestnut","All Seasons",NA,0.13,1.17,47,"Urban - High Density",FALSE
1068,1514,38,6,2023-05-29,TRUE,5,"Apricot","Summer",TRUE,8.8,52.8,36,"Unknown",TRUE
1069,1429,25,8,2023-05-23,TRUE,4,"Broccoli","All Seasons",TRUE,3.11,24.88,71,"Urban - High Density",TRUE
1070,1648,39,3,2023-10-21,TRUE,3,"Mango","All Seasons",TRUE,10.84,32.52,34,"Rural",FALSE
1071,1000,35,7,2023-03-16,TRUE,50,"Hazelnut","All Seasons",TRUE,6.96,48.72,27,"Urban - Medium Density",FALSE
1072,658,36,7,2023-09-13,TRUE,2,"Raspberry","Summer",TRUE,5.87,41.09,28,"Rural",FALSE
1073,542,5,-3,2023-10-13,TRUE,4,"Apricot","Summer",FALSE,10.18,-30.54,32,"Urban - Medium Density",TRUE
1074,1941,14,5,2023-04-12,TRUE,-2,"Fig","Summer",TRUE,3.67,18.35,24,"Rural",FALSE
1075,1021,27,4,2023-10-11,TRUE,3,"Peach","Winter",TRUE,13.88,55.52,59,"Urban - Medium Density",NA
1076,17,26,10,2023-04-03,TRUE,3,"Mango","Summer",TRUE,-1.79,-17.9,30,"Urban - Medium Density",TRUE
1077,870,48,10,2023-07-21,TRUE,-2,"Blueberry","Winter",TRUE,0.78,7.8,49,"Urban - Medium Density",TRUE
1078,448,27,4,2023-07-12,TRUE,1,"Peach","Winter",TRUE,13.88,55.52,30,"",TRUE
1079,564,40,0,2023-04-06,TRUE,7,"Orange","Winter",FALSE,3.87,0,57,"Urban - High Density",FALSE
1080,99,46,8,2023-05-06,TRUE,7,"Chestnut","All Seasons",TRUE,-4.08,-32.64,51,"Rural",FALSE
1081,188,41,3,2023-04-03,TRUE,7,"Strawberry","Summer",TRUE,4.94,14.82,28,"Urban - High Density",FALSE
1082,1671,21,1,2023-01-01,TRUE,-2,"Sweet Potato","All Seasons",TRUE,12.3,12.3,55,"Rural",TRUE
1083,184,4,7,2023-11-01,TRUE,-2,"Watermelon","Unknown",TRUE,12.08,84.56,32,"Urban - High Density",FALSE
1084,277,8,9,2023-09-26,TRUE,1,"Garlic","Winter",TRUE,3.66,32.94,55,"Urban - High Density",TRUE
1085,1480,7,2,2023-10-15,TRUE,50,"Lettuce","Unknown",TRUE,8.68,17.36,65,"Urban - High Density",FALSE
1086,1629,35,7,2023-01-19,TRUE,3,"Hazelnut","All Seasons",TRUE,6.96,48.72,50,"Unknown",TRUE
1087,1841,41,2,2023-10-19,TRUE,2,"Strawberry","Summer",TRUE,4.94,9.88,33,"Urban - High Density",FALSE
1088,549,33,4,2023-03-20,TRUE,2,"Banana","All Seasons",TRUE,13.25,53,26,"Urban - High Density",TRUE
1089,1288,49,9,2023-05-15,TRUE,7,"Cherry","Summer",NA,1.84,16.56,42,"Urban - High Density",TRUE
1090,1789,38,9,2023-02-19,TRUE,3,"Apricot","Summer",TRUE,8.8,79.2,36,"Urban - Medium Density",TRUE
1091,348,27,5,2023-03-02,TRUE,4,"Peach","Winter",TRUE,13.88,69.4,44,"Urban - High Density",FALSE
1092,1415,39,6,2023-12-25,TRUE,7,"Mango","All Seasons",TRUE,10.84,65.04,68,"Urban - High Density",FALSE
1093,1365,31,7,2023-09-28,TRUE,1,"Chestnut","All Seasons",NA,0.13,0.91,80,"Urban - High Density",TRUE
1094,343,24,6,2023-05-13,TRUE,7,"Asparagus","Winter",FALSE,2.01,12.06,51,"Urban - High Density",FALSE
1095,984,45,4,2023-04-17,TRUE,50,"Apricot","All Seasons",TRUE,7.43,29.72,53,"Rural",TRUE
1096,1098,35,1,2023-01-13,FALSE,5,"Hazelnut","All Seasons",TRUE,6.96,6.96,72,"Urban - High Density",TRUE
1097,435,30,10,2023-11-10,TRUE,1,"Lychee","All Seasons",TRUE,1.21,12.1,76,"Urban - Medium Density",TRUE
1098,811,36,1,2023-01-06,TRUE,-2,"Raspberry","Summer",TRUE,5.87,5.87,49,"Urban - High Density",TRUE
1099,688,46,0,2023-07-25,TRUE,3,"Chestnut","All Seasons",TRUE,-4.08,0,24,"Urban - High Density",TRUE
1100,605,44,6,2023-03-15,TRUE,3,"Apple","Summer",TRUE,9.24,55.44,50,"Urban - Medium Density",TRUE
1101,536,42,10,2023-12-03,TRUE,4,"Pomegranate","Winter",TRUE,10.95,109.5,22,"Urban - Medium Density",TRUE
1102,674,17,4,2023-04-11,FALSE,3,"Pea","All Seasons",TRUE,-2.07,-8.28,32,"Urban - High Density",FALSE
1103,1412,43,7,2023-02-08,TRUE,6,"Pear","Unknown",TRUE,4.62,32.34,79,"Urban - Medium Density",FALSE
1104,7,36,7,2023-01-13,TRUE,6,"Raspberry","Summer",TRUE,5.87,41.09,29,"Urban - Medium Density",TRUE
1105,424,6,6,2023-08-21,TRUE,-2,"Walnut","Summer",TRUE,-3.25,-19.5,24,"",TRUE
1106,1876,29,8,2023-02-08,TRUE,-2,"Orange","Summer",FALSE,9.07,72.56,71,"Urban - Medium Density",TRUE
1107,1233,3,-3,2023-12-08,TRUE,7,"Raspberry","Unknown",FALSE,10.26,-30.78,70,"Unknown",FALSE
1108,1283,41,2,2023-04-27,FALSE,2,"Strawberry","Summer",TRUE,4.94,9.88,37,"Urban - High Density",FALSE
1109,1513,18,4,2023-06-06,TRUE,-2,"Apple","All Seasons",TRUE,14.07,56.28,43,"Urban - High Density",TRUE
1110,597,32,4,2023-06-16,TRUE,5,"Raspberry","All Seasons",TRUE,12.49,49.96,43,"Urban - Medium Density",NA
1111,992,19,0,2023-04-18,FALSE,7,"Banana","Winter",TRUE,-0.17,0,36,"Urban - High Density",TRUE
1112,883,15,7,2023-07-09,TRUE,2,"Cabbage","All Seasons",FALSE,3.34,23.38,39,"Urban - High Density",FALSE
1113,1767,28,9,2023-05-06,TRUE,3,"Raspberry","Unknown",TRUE,14.97,134.73,28,"Urban - Medium Density",NA
1114,1904,41,10,2023-08-12,TRUE,1,"Strawberry","Summer",TRUE,4.94,49.4,77,"Urban - High Density",TRUE
1115,341,42,10,2023-11-23,TRUE,2,"Pomegranate","Winter",TRUE,10.95,109.5,76,"Urban - Medium Density",FALSE
1116,412,22,0,2023-01-09,TRUE,-2,"Green Bean","All Seasons",FALSE,-4.21,0,64,"Urban - Medium Density",TRUE
1117,327,48,9,2023-11-20,TRUE,7,"Blueberry","Winter",TRUE,0.78,7.02,43,"Urban - Medium Density",TRUE
1118,293,20,5,2023-06-19,TRUE,3,"Corn","All Seasons",TRUE,12.25,61.25,78,"Urban - High Density",TRUE
1119,1912,3,6,2023-11-13,TRUE,3,"Raspberry","Unknown",FALSE,10.26,61.56,58,"Rural",FALSE
1120,51,5,7,2023-06-03,TRUE,2,"Apricot","Summer",FALSE,10.18,71.26,40,"Urban - High Density",TRUE
1121,1924,28,5,2023-07-24,TRUE,50,"Raspberry","Unknown",TRUE,14.97,74.85,57,"Urban - Medium Density",TRUE
1122,1775,13,0,2023-06-13,TRUE,7,"Cucumber","All Seasons",NA,8.17,0,34,"Urban - Medium Density",TRUE
1123,1477,24,9,2023-08-20,TRUE,-2,"Asparagus","Winter",FALSE,2.01,18.09,23,"Urban - High Density",TRUE
1124,1245,7,1,2023-05-10,TRUE,7,"Lettuce","Unknown",TRUE,8.68,8.68,25,"Urban - High Density",FALSE
1125,832,48,1,2023-06-22,TRUE,4,"Blueberry","Winter",TRUE,0.78,0.78,26,"Urban - High Density",FALSE
1126,1856,27,6,2023-11-17,TRUE,6,"Peach","Winter",TRUE,13.88,83.28,33,"Urban - High Density",TRUE
1127,872,34,4,2023-07-30,TRUE,7,"Celery","Winter",TRUE,5.77,23.08,51,"Urban - Medium Density",FALSE
1128,1787,17,0,2023-11-19,TRUE,6,"Pea","All Seasons",TRUE,-2.07,0,69,"Urban - Medium Density",FALSE
1129,1707,28,8,2023-09-19,TRUE,6,"Raspberry","Unknown",TRUE,14.97,119.76,31,"Urban - Medium Density",TRUE
1130,782,2,4,2023-09-03,TRUE,6,"Grape","Unknown",TRUE,10.56,42.24,22,"Urban - High Density",TRUE
1131,1271,32,0,2023-04-28,TRUE,3,"Raspberry","All Seasons",TRUE,12.49,0,31,"Urban - Medium Density",FALSE
1132,1381,38,1,2023-01-12,FALSE,1,"Apricot","Summer",TRUE,8.8,8.8,75,"Rural",TRUE
1133,1542,50,8,2023-07-26,TRUE,6,"Sweet Potato","Unknown",FALSE,1.01,8.08,50,"Urban - Medium Density",TRUE
1134,1656,43,4,2023-01-09,TRUE,4,"Pear","Unknown",TRUE,4.62,18.48,70,"Urban - High Density",FALSE
1135,652,13,0,2023-11-12,TRUE,3,"Cucumber","All Seasons",NA,8.17,0,43,"Rural",TRUE
1136,1979,46,2,2023-09-22,TRUE,7,"Chestnut","All Seasons",TRUE,-4.08,-8.16,45,"Rural",NA
1137,884,39,-3,2023-05-08,TRUE,2,"Mango","All Seasons",TRUE,10.84,-32.52,24,"Rural",TRUE
1138,1407,15,-3,2023-08-21,TRUE,5,"Cabbage","All Seasons",FALSE,3.34,-10.02,18,"Urban - High Density",FALSE
1139,916,24,5,2023-12-09,TRUE,2,"Asparagus","Winter",FALSE,2.01,10.05,27,"Urban - High Density",TRUE
1140,940,1,9,2023-10-08,TRUE,50,"Strawberry","Unknown",TRUE,4.42,39.78,67,"Urban - Medium Density",FALSE
1141,670,10,5,2023-05-11,TRUE,6,"Blueberry","Summer",FALSE,4.44,22.2,45,"Urban - Medium Density",FALSE
1142,1156,9,8,2023-01-29,TRUE,4,"Onion","Unknown",TRUE,5.01,40.08,32,"Urban - High Density",FALSE
1143,1773,12,-3,2023-12-27,TRUE,5,"Banana","All Seasons",TRUE,10.29,-30.87,33,"Urban - Medium Density",FALSE
1144,602,50,7,2023-12-03,FALSE,5,"Sweet Potato","Unknown",FALSE,1.01,7.07,44,"Urban - High Density",FALSE
1145,553,35,1,2023-11-12,TRUE,2,"Hazelnut","All Seasons",TRUE,6.96,6.96,33,"Urban - Medium Density",TRUE
1146,1246,16,10,2023-04-25,TRUE,4,"Chestnut","Summer",TRUE,3.39,33.9,30,"Urban - Medium Density",FALSE
1147,586,20,2,2023-12-23,TRUE,-2,"Corn","All Seasons",TRUE,12.25,24.5,78,"Urban - High Density",TRUE
1148,1729,22,2,2023-05-05,TRUE,4,"Green Bean","All Seasons",FALSE,-4.21,-8.42,23,"Urban - Medium Density",FALSE
1149,1738,12,2,2023-01-28,FALSE,4,"Banana","All Seasons",TRUE,10.29,20.58,62,"Urban - Medium Density",TRUE
1150,878,8,5,2023-05-04,TRUE,6,"Garlic","Winter",TRUE,3.66,18.3,27,"Urban - High Density",TRUE
1151,1481,30,5,2023-03-02,TRUE,50,"Lychee","All Seasons",TRUE,1.21,6.05,23,"Urban - High Density",TRUE
1152,1674,17,7,2023-09-16,TRUE,4,"Pea","All Seasons",TRUE,-2.07,-14.49,30,"Urban - Medium Density",FALSE
1153,68,14,9,2023-10-24,NA,50,"Fig","Summer",TRUE,3.67,33.03,61,"Urban - High Density",TRUE
1154,1643,24,1,2023-01-20,TRUE,6,"Asparagus","Winter",FALSE,2.01,2.01,18,"Urban - High Density",TRUE
1155,1560,22,8,2023-07-31,TRUE,1,"Green Bean","All Seasons",FALSE,-4.21,-33.68,37,"Urban - High Density",FALSE
1156,1799,5,5,2023-09-11,TRUE,6,"Apricot","Summer",FALSE,10.18,50.9,39,"Rural",TRUE
1157,1102,18,5,2023-01-21,TRUE,3,"Apple","All Seasons",TRUE,14.07,70.35,77,"Urban - High Density",TRUE
1158,1714,47,8,2023-03-24,TRUE,5,"Mango","Summer",FALSE,2.32,18.56,33,"Urban - Medium Density",TRUE
1159,1474,17,-3,2023-04-08,NA,-2,"Pea","All Seasons",TRUE,-2.07,6.21,26,"Urban - High Density",NA
1160,1175,30,2,2023-06-23,TRUE,5,"Lychee","All Seasons",TRUE,1.21,2.42,26,"Urban - High Density",TRUE
1161,1896,27,4,2023-07-09,TRUE,6,"Peach","Winter",TRUE,13.88,55.52,46,"Rural",FALSE
1162,1162,47,3,2023-05-14,TRUE,5,"Mango","Summer",FALSE,2.32,6.96,22,"Urban - High Density",TRUE
1163,1069,41,2,2023-08-07,TRUE,5,"Strawberry","Summer",TRUE,4.94,9.88,5,"Rural",FALSE
1164,950,40,5,2023-02-10,TRUE,5,"Orange","Winter",FALSE,3.87,19.35,63,"Urban - High Density",FALSE
1165,424,31,10,2023-04-17,TRUE,50,"Chestnut","All Seasons",NA,0.13,1.3,24,"",TRUE
1166,193,46,9,2023-07-08,TRUE,6,"Chestnut","All Seasons",TRUE,-4.08,-36.72,78,"Urban - High Density",FALSE
1167,1167,38,8,2023-01-04,TRUE,50,"Apricot","Summer",TRUE,8.8,70.4,31,"Urban - High Density",FALSE
1168,343,4,4,2023-12-31,TRUE,3,"Watermelon","Unknown",TRUE,12.08,48.32,51,"Urban - High Density",FALSE
1169,1251,32,-3,2023-08-18,FALSE,1,"Raspberry","All Seasons",TRUE,12.49,-37.47,33,"Urban - Medium Density",TRUE
1170,562,22,10,2023-05-17,TRUE,7,"Green Bean","All Seasons",FALSE,-4.21,-42.1,44,"Urban - Medium Density",TRUE
1171,1262,14,0,2023-12-07,TRUE,2,"Fig","Summer",TRUE,3.67,0,30,"Urban - High Density",TRUE
1172,1998,5,10,2023-03-24,TRUE,1,"Apricot","Summer",FALSE,10.18,101.8,35,"Urban - High Density",FALSE
1173,486,46,4,2023-08-21,TRUE,1,"Chestnut","All Seasons",TRUE,-4.08,-16.32,71,"Urban - High Density",FALSE
1174,543,22,4,2023-10-03,TRUE,7,"Green Bean","All Seasons",FALSE,-4.21,-16.84,22,"Urban - High Density",TRUE
1175,825,37,-3,2023-07-27,TRUE,3,"Radish","Unknown",TRUE,7.32,-21.96,35,"Urban - High Density",FALSE
1176,1530,35,10,2023-05-06,FALSE,2,"Hazelnut","All Seasons",TRUE,6.96,69.6,66,"Urban - High Density",TRUE
1177,1181,14,2,2023-05-27,TRUE,-2,"Fig","Summer",TRUE,3.67,7.34,51,"Urban - High Density",NA
1178,361,37,1,2023-07-11,FALSE,4,"Radish","Unknown",TRUE,7.32,7.32,40,"Urban - High Density",TRUE
1179,208,41,5,2023-01-05,TRUE,-2,"Strawberry","Summer",TRUE,4.94,24.7,37,"Urban - High Density",FALSE
1180,1848,38,-3,2023-07-18,TRUE,6,"Apricot","Summer",TRUE,8.8,-26.4,41,"Urban - Medium Density",TRUE
1181,1447,36,6,2023-04-09,TRUE,3,"Raspberry","Summer",TRUE,5.87,35.22,74,"Urban - High Density",TRUE
1182,437,20,10,2023-09-09,TRUE,1,"Corn","All Seasons",TRUE,12.25,122.5,56,"Urban - High Density",NA
1183,1021,44,0,2023-04-15,TRUE,7,"Apple","Summer",TRUE,9.24,0,59,"Urban - Medium Density",NA
1184,462,27,1,2023-10-20,TRUE,1,"Peach","Winter",TRUE,13.88,13.88,60,"Urban - Medium Density",TRUE
1185,639,3,1,2023-01-28,TRUE,50,"Raspberry","Unknown",FALSE,10.26,10.26,76,"Urban - High Density",FALSE
1186,919,29,7,2023-02-04,TRUE,5,"Orange","Summer",FALSE,9.07,63.49,48,"Urban - Medium Density",TRUE
1187,1684,8,1,2023-01-05,TRUE,-2,"Garlic","Winter",TRUE,3.66,3.66,49,"Urban - High Density",TRUE
1188,871,14,2,2023-12-31,TRUE,7,"Fig","Summer",TRUE,3.67,7.34,43,"Rural",TRUE
1189,3,41,7,2023-05-07,TRUE,50,"Strawberry","Summer",TRUE,4.94,34.58,29,"Urban - High Density",FALSE
1190,1726,34,2,2023-09-11,TRUE,1,"Celery","Winter",TRUE,5.77,11.54,47,"Urban - Medium Density",TRUE
1191,2,29,2,2023-03-29,TRUE,-2,"Orange","Summer",FALSE,9.07,18.14,66,"Urban - Medium Density",TRUE
1192,281,45,1,2023-03-05,TRUE,3,"Apricot","All Seasons",TRUE,7.43,7.43,63,"Urban - Medium Density",TRUE
1193,1663,29,2,2023-08-05,TRUE,50,"Orange","Summer",FALSE,9.07,18.14,66,"Urban - High Density",FALSE
1194,810,18,5,2023-04-18,TRUE,6,"Apple","All Seasons",TRUE,14.07,70.35,75,"Urban - Medium Density",FALSE
1195,375,45,7,2023-05-23,TRUE,6,"Apricot","All Seasons",TRUE,7.43,52.01,32,"Urban - High Density",TRUE
1196,1971,17,0,2023-01-18,TRUE,2,"Pea","All Seasons",TRUE,-2.07,0,42,"Rural",TRUE
1197,700,14,3,2023-11-22,TRUE,6,"Fig","Summer",TRUE,3.67,11.01,32,"Urban - Medium Density",FALSE
1198,1624,32,9,2023-01-12,TRUE,50,"Raspberry","All Seasons",TRUE,12.49,112.41,45,"Urban - High Density",TRUE
1199,1176,44,1,2023-03-14,TRUE,7,"Apple","Summer",TRUE,9.24,9.24,27,"Urban - High Density",TRUE
1200,958,16,7,2023-01-21,TRUE,1,"Chestnut","Summer",TRUE,3.39,23.73,74,"Urban - Medium Density",TRUE
1201,942,46,0,2023-11-24,TRUE,7,"Chestnut","All Seasons",TRUE,-4.08,0,35,"Urban - High Density",NA
1202,310,10,2,2023-02-08,TRUE,7,"Blueberry","Summer",FALSE,4.44,8.88,70,"Urban - Medium Density",TRUE
1203,1495,11,0,2023-05-18,TRUE,3,"Strawberry","Summer",TRUE,5.35,0,21,"Rural",FALSE
1204,904,11,-3,2023-02-26,TRUE,7,"Strawberry","Summer",TRUE,5.35,-16.05,20,"Urban - Medium Density",TRUE
1205,1470,47,1,2023-07-19,TRUE,5,"Mango","Summer",FALSE,2.32,2.32,120,"Urban - High Density",FALSE
1206,866,12,0,2023-12-10,TRUE,2,"Banana","All Seasons",TRUE,10.29,0,18,"Urban - High Density",TRUE
1207,641,45,-3,2023-06-22,TRUE,50,"Apricot","All Seasons",TRUE,7.43,-22.29,120,"Urban - High Density",FALSE
1208,804,8,3,2023-03-14,TRUE,2,"Garlic","Winter",TRUE,3.66,10.98,56,"Urban - High Density",FALSE
1209,1239,28,7,2023-07-19,TRUE,4,"Raspberry","Unknown",TRUE,14.97,104.79,48,"Urban - Medium Density",FALSE
1210,548,50,8,2023-10-19,TRUE,6,"Sweet Potato","Unknown",FALSE,1.01,8.08,120,"Urban - High Density",TRUE
1211,1050,35,9,2023-11-18,TRUE,5,"Hazelnut","All Seasons",TRUE,6.96,62.64,120,"Rural",FALSE
1212,55,29,9,2023-03-13,TRUE,2,"Orange","Summer",FALSE,9.07,81.63,27,"Urban - High Density",TRUE
1213,1748,11,1,2023-03-25,TRUE,7,"Strawberry","Summer",TRUE,5.35,5.35,74,"Urban - Medium Density",TRUE
1214,1923,38,2,2023-01-04,TRUE,3,"Apricot","Summer",TRUE,8.8,17.6,44,"Urban - Medium Density",FALSE
1215,578,50,3,2023-03-27,TRUE,-2,"Sweet Potato","Unknown",FALSE,1.01,3.03,79,"Urban - High Density",FALSE
1216,1878,34,5,2023-06-02,TRUE,3,"Celery","Winter",TRUE,5.77,28.85,25,"Urban - Medium Density",FALSE
1217,588,50,2,2023-08-13,TRUE,-2,"Sweet Potato","Unknown",FALSE,1.01,2.02,31,"Rural",TRUE
1218,1138,25,3,2023-08-29,TRUE,7,"Broccoli","All Seasons",TRUE,3.11,9.33,47,"Urban - High Density",TRUE
1219,1637,3,8,2023-09-05,TRUE,3,"Raspberry","Unknown",FALSE,10.26,82.08,55,"Urban - Medium Density",FALSE
1220,1285,26,9,2023-09-10,TRUE,4,"Mango","Summer",TRUE,-1.79,-16.11,51,"Urban - Medium Density",FALSE
1221,628,15,1,2023-09-05,TRUE,6,"Cabbage","All Seasons",FALSE,3.34,3.34,44,"Urban - High Density",NA
1222,1399,26,4,2023-03-05,TRUE,2,"Mango","Summer",TRUE,-1.79,-7.16,72,"Urban - High Density",FALSE
1223,19,35,3,2023-01-16,TRUE,6,"Hazelnut","All Seasons",TRUE,6.96,20.88,22,"Urban - Medium Density",FALSE
1224,932,44,6,2023-07-10,TRUE,5,"Apple","Summer",TRUE,9.24,55.44,36,"Urban - High Density",TRUE
1225,970,35,10,2023-01-03,FALSE,3,"Hazelnut","All Seasons",TRUE,6.96,69.6,30,"Urban - Medium Density",TRUE
1226,473,33,2,2023-03-10,TRUE,7,"Banana","All Seasons",TRUE,13.25,26.5,53,"Urban - Medium Density",TRUE
1227,1283,47,4,2023-05-27,TRUE,7,"Mango","Summer",FALSE,2.32,9.28,37,"Urban - High Density",FALSE
1228,690,31,8,2023-01-10,TRUE,7,"Chestnut","All Seasons",NA,0.13,1.04,60,"Rural",TRUE
1229,1429,23,4,2023-03-15,TRUE,5,"Corn","Winter",FALSE,1.53,6.12,71,"Urban - High Density",TRUE
1230,1516,25,-3,2023-02-20,TRUE,3,"Broccoli","All Seasons",TRUE,3.11,-9.33,70,"Urban - Medium Density",TRUE
1231,816,16,1,2023-01-27,TRUE,4,"Chestnut","Summer",TRUE,3.39,3.39,58,"Urban - Medium Density",FALSE
1232,1160,26,8,2023-02-27,TRUE,50,"Mango","Summer",TRUE,-1.79,-14.32,56,"",TRUE
1233,1077,41,8,2023-05-15,TRUE,2,"Strawberry","Summer",TRUE,4.94,39.52,59,"Urban - High Density",TRUE
1234,1497,22,9,2023-11-10,TRUE,3,"Green Bean","All Seasons",FALSE,-4.21,-37.89,34,"Rural",TRUE
1235,405,10,0,2023-11-22,TRUE,-2,"Blueberry","Summer",FALSE,4.44,0,40,"Urban - High Density",TRUE
1236,1533,50,8,2023-08-01,TRUE,6,"Sweet Potato","Unknown",FALSE,1.01,8.08,26,"Urban - Medium Density",FALSE
1237,935,39,5,2023-03-25,TRUE,-2,"Mango","All Seasons",TRUE,10.84,54.2,31,"Urban - Medium Density",FALSE
1238,372,27,2,2023-01-29,TRUE,-2,"Peach","Winter",TRUE,13.88,27.76,75,"Urban - High Density",TRUE
1239,1142,26,10,2023-03-22,TRUE,7,"Mango","Summer",TRUE,-1.79,-17.9,71,"Urban - High Density",TRUE
1240,431,46,6,2023-05-20,TRUE,7,"Chestnut","All Seasons",TRUE,-4.08,-24.48,20,"Rural",TRUE
1241,683,19,3,2023-09-30,TRUE,1,"Banana","Winter",TRUE,-0.17,-0.51,49,"Rural",FALSE
1242,317,31,7,2023-12-11,TRUE,1,"Chestnut","All Seasons",NA,0.13,0.91,33,"Urban - Medium Density",TRUE
1243,719,11,10,2023-11-07,TRUE,-2,"Strawberry","Summer",TRUE,5.35,53.5,54,"Urban - High Density",FALSE
1244,1477,24,4,2023-09-21,TRUE,3,"Asparagus","Winter",FALSE,2.01,8.04,23,"Urban - High Density",TRUE
1245,1608,50,6,2023-09-27,TRUE,7,"Sweet Potato","Unknown",FALSE,1.01,6.06,23,"Urban - High Density",TRUE
1246,932,6,0,2023-10-31,TRUE,5,"Walnut","Summer",TRUE,-3.25,0,36,"Urban - High Density",TRUE
1247,631,21,1,2023-03-02,TRUE,1,"Sweet Potato","All Seasons",TRUE,12.3,12.3,62,"Urban - High Density",TRUE
1248,1640,12,1,2023-10-21,TRUE,6,"Banana","All Seasons",TRUE,10.29,10.29,33,"Urban - Medium Density",FALSE
1249,109,6,6,2023-01-17,FALSE,1,"Walnut","Summer",TRUE,-3.25,-19.5,61,"Urban - High Density",FALSE
1250,579,18,9,2023-01-26,TRUE,-2,"Apple","All Seasons",TRUE,14.07,126.63,39,"Urban - Medium Density",TRUE
1251,326,33,-3,2023-08-04,TRUE,-2,"Banana","All Seasons",TRUE,13.25,-39.75,21,"Unknown",TRUE
1252,676,48,4,2023-02-15,TRUE,1,"Blueberry","Winter",TRUE,0.78,3.12,77,"Rural",FALSE
1253,1875,24,5,2023-12-08,TRUE,6,"Asparagus","Winter",FALSE,2.01,10.05,56,"Urban - High Density",FALSE
1254,444,3,2,2023-10-23,TRUE,50,"Raspberry","Unknown",FALSE,10.26,20.52,80,"Urban - Medium Density",FALSE
1255,1265,24,8,2023-06-15,TRUE,7,"Asparagus","Winter",FALSE,2.01,16.08,18,"Urban - Medium Density",TRUE
1256,479,40,9,2023-02-10,TRUE,50,"Orange","Winter",FALSE,3.87,34.83,24,"Urban - Medium Density",TRUE
1257,1562,47,0,2023-05-20,TRUE,3,"Mango","Summer",FALSE,2.32,0,35,"Urban - Medium Density",TRUE
1258,1064,44,5,2023-08-08,FALSE,-2,"Apple","Summer",TRUE,9.24,46.2,77,"Urban - High Density",TRUE
